"varname","simulation","year","month","biomass_tonnes_km2"
"PhS","ssp245",2014,9,11.5386111561653
"PhS","ssp245",2014,10,12.024408928333
"PhS","ssp245",2014,11,10.4698680600558
"PhS","ssp245",2014,12,9.86989293553651
"PhS","ssp245",2015,1,11.2372304784354
"PhS","ssp245",2015,2,17.6739077700469
"PhS","ssp245",2015,3,17.8847207994369
"PhS","ssp245",2015,4,17.7238329719656
"PhS","ssp245",2015,5,14.3441198258602
"PhS","ssp245",2015,6,14.243965853818
"PhS","ssp245",2015,7,12.8787451912238
"PhS","ssp245",2015,8,12.4896489224071
"PhS","ssp245",2015,9,11.6581700162147
"PhS","ssp245",2015,10,10.4709022087676
"PhS","ssp245",2015,11,11.0757564008442
"PhS","ssp245",2015,12,9.54436472960373
"PhS","ssp245",2016,1,10.754038957997
"PhS","ssp245",2016,2,17.0141486128156
"PhS","ssp245",2016,3,19.4437318489716
"PhS","ssp245",2016,4,15.8789521569178
"PhS","ssp245",2016,5,15.1723853930575
"PhS","ssp245",2016,6,14.1509599880657
"PhS","ssp245",2016,7,13.1769065584659
"PhS","ssp245",2016,8,11.9218385237971
"PhS","ssp245",2016,9,11.4387348929432
"PhS","ssp245",2016,10,10.6036935133247
"PhS","ssp245",2016,11,10.7762060378997
"PhS","ssp245",2016,12,10.4925607438974
"PhS","ssp245",2017,1,12.8610381714249
"PhS","ssp245",2017,2,19.0119715783023
"PhS","ssp245",2017,3,20.4199090240189
"PhS","ssp245",2017,4,18.910799453359
"PhS","ssp245",2017,5,16.1994363549151
"PhS","ssp245",2017,6,14.7871900044076
"PhS","ssp245",2017,7,13.4139734520488
"PhS","ssp245",2017,8,12.0263067925441
"PhS","ssp245",2017,9,11.5376329642063
"PhS","ssp245",2017,10,11.0129431879975
"PhS","ssp245",2017,11,11.1584225825401
"PhS","ssp245",2017,12,11.1081557884158
"PhS","ssp245",2018,1,11.7168915671311
"PhS","ssp245",2018,2,18.2992424389051
"PhS","ssp245",2018,3,17.8705361515714
"PhS","ssp245",2018,4,16.848107930738
"PhS","ssp245",2018,5,15.0212198853264
"PhS","ssp245",2018,6,14.0360477894837
"PhS","ssp245",2018,7,12.4560680081168
"PhS","ssp245",2018,8,12.4763903123652
"PhS","ssp245",2018,9,11.4112242745778
"PhS","ssp245",2018,10,10.1197392695158
"PhS","ssp245",2018,11,10.1554924925923
"PhS","ssp245",2018,12,10.4863502065229
"PhS","ssp245",2019,1,11.3550635523906
"PhS","ssp245",2019,2,16.0869139387249
"PhS","ssp245",2019,3,15.526587984376
"PhS","ssp245",2019,4,16.3930874641821
"PhS","ssp245",2019,5,15.0934111417925
"PhS","ssp245",2019,6,14.142786496213
"PhS","ssp245",2019,7,12.8761495317963
"PhS","ssp245",2019,8,12.266346365527
"PhS","ssp245",2019,9,11.1934950505151
"PhS","ssp245",2019,10,10.9558766399754
"PhS","ssp245",2019,11,9.3029572872255
"PhS","ssp245",2019,12,9.15340291006134
"PhS","ssp245",2020,1,12.0158166901525
"PhS","ssp245",2020,2,19.2456467270147
"PhS","ssp245",2020,3,18.8787883592307
"PhS","ssp245",2020,4,14.8249007851739
"PhS","ssp245",2020,5,15.4118850457143
"PhS","ssp245",2020,6,14.5227130796953
"PhS","ssp245",2020,7,13.3482095116228
"PhS","ssp245",2020,8,12.5306951321197
"PhS","ssp245",2020,9,12.0183105949063
"PhS","ssp245",2020,10,11.6940976527332
"PhS","ssp245",2020,11,11.7634725372209
"PhS","ssp245",2020,12,11.081241853516
"PhS","ssp245",2021,1,12.7130365388807
"PhS","ssp245",2021,2,17.4641907962014
"PhS","ssp245",2021,3,20.02705858506
"PhS","ssp245",2021,4,19.4211681942658
"PhS","ssp245",2021,5,17.5901649490467
"PhS","ssp245",2021,6,15.2919990098432
"PhS","ssp245",2021,7,13.978584659009
"PhS","ssp245",2021,8,12.4406806664877
"PhS","ssp245",2021,9,12.3169882826201
"PhS","ssp245",2021,10,12.0845502315232
"PhS","ssp245",2021,11,11.1206126286948
"PhS","ssp245",2021,12,9.89802304623705
"PhS","ssp245",2022,1,10.0572976606828
"PhS","ssp245",2022,2,17.5180853614733
"PhS","ssp245",2022,3,22.5540182691695
"PhS","ssp245",2022,4,19.384708180878
"PhS","ssp245",2022,5,15.1802062178915
"PhS","ssp245",2022,6,14.440941301536
"PhS","ssp245",2022,7,13.2715101598944
"PhS","ssp245",2022,8,12.1666180462788
"PhS","ssp245",2022,9,11.5383184612495
"PhS","ssp245",2022,10,10.8066976795424
"PhS","ssp245",2022,11,12.6056401877338
"PhS","ssp245",2022,12,12.2062248601604
"PhS","ssp245",2023,1,9.84225597418375
"PhS","ssp245",2023,2,15.4130875085825
"PhS","ssp245",2023,3,21.4739971905439
"PhS","ssp245",2023,4,19.0027211424188
"PhS","ssp245",2023,5,15.9227084307071
"PhS","ssp245",2023,6,14.2372469027091
"PhS","ssp245",2023,7,13.1798366333243
"PhS","ssp245",2023,8,11.9965606617272
"PhS","ssp245",2023,9,11.5546449378266
"PhS","ssp245",2023,10,11.6789943211186
"PhS","ssp245",2023,11,11.6343280138182
"PhS","ssp245",2023,12,11.0815090502484
"PhS","ssp245",2024,1,8.58291392017357
"PhS","ssp245",2024,2,11.648868984044
"PhS","ssp245",2024,3,16.471654585068
"PhS","ssp245",2024,4,17.909027939258
"PhS","ssp245",2024,5,16.5181579487595
"PhS","ssp245",2024,6,14.4995278018464
"PhS","ssp245",2024,7,12.3035792145751
"PhS","ssp245",2024,8,11.8330360254949
"PhS","ssp245",2024,9,12.0099176178034
"PhS","ssp245",2024,10,12.4304036641514
"PhS","ssp245",2024,11,12.6874576160985
"PhS","ssp245",2024,12,11.7926647359654
"PhS","ssp245",2025,1,12.2710194761197
"PhS","ssp245",2025,2,18.3527606551933
"PhS","ssp245",2025,3,18.9993504614587
"PhS","ssp245",2025,4,18.1936249086337
"PhS","ssp245",2025,5,17.0599071481
"PhS","ssp245",2025,6,14.5662569137648
"PhS","ssp245",2025,7,13.7350945834933
"PhS","ssp245",2025,8,12.1174987279319
"PhS","ssp245",2025,9,11.5175796745394
"PhS","ssp245",2025,10,11.0389601225351
"PhS","ssp245",2025,11,13.0160471412014
"PhS","ssp245",2025,12,11.6228923584634
"PhS","ssp245",2026,1,12.1328871206853
"PhS","ssp245",2026,2,16.396968707816
"PhS","ssp245",2026,3,17.6329347337933
"PhS","ssp245",2026,4,17.4024867419878
"PhS","ssp245",2026,5,15.2593581496668
"PhS","ssp245",2026,6,14.5804908549764
"PhS","ssp245",2026,7,13.1537624264865
"PhS","ssp245",2026,8,11.997852881343
"PhS","ssp245",2026,9,11.850399121257
"PhS","ssp245",2026,10,10.7491704955748
"PhS","ssp245",2026,11,11.9818995128532
"PhS","ssp245",2026,12,10.5266346432158
"PhS","ssp245",2027,1,8.37263022398301
"PhS","ssp245",2027,2,14.2628247090133
"PhS","ssp245",2027,3,18.9049339739465
"PhS","ssp245",2027,4,18.965848994469
"PhS","ssp245",2027,5,17.5253382434145
"PhS","ssp245",2027,6,15.3038630728717
"PhS","ssp245",2027,7,13.3098365554322
"PhS","ssp245",2027,8,12.1168257293759
"PhS","ssp245",2027,9,11.2241746807894
"PhS","ssp245",2027,10,11.3530650119672
"PhS","ssp245",2027,11,11.017133348741
"PhS","ssp245",2027,12,10.1214001979583
"PhS","ssp245",2028,1,10.1548964862917
"PhS","ssp245",2028,2,18.5137618305892
"PhS","ssp245",2028,3,19.379126377476
"PhS","ssp245",2028,4,18.1751319031422
"PhS","ssp245",2028,5,15.8059735555867
"PhS","ssp245",2028,6,15.0732000477691
"PhS","ssp245",2028,7,12.9352776217081
"PhS","ssp245",2028,8,12.5093776609922
"PhS","ssp245",2028,9,11.5495565999005
"PhS","ssp245",2028,10,10.856154816777
"PhS","ssp245",2028,11,10.9383400464537
"PhS","ssp245",2028,12,9.64880358740225
"PhS","ssp245",2029,1,11.9289781510092
"PhS","ssp245",2029,2,17.8756364546343
"PhS","ssp245",2029,3,22.1224564200693
"PhS","ssp245",2029,4,18.7541374663689
"PhS","ssp245",2029,5,15.9343412036648
"PhS","ssp245",2029,6,15.0300701963853
"PhS","ssp245",2029,7,12.833758223748
"PhS","ssp245",2029,8,12.1133158474811
"PhS","ssp245",2029,9,11.6216647665789
"PhS","ssp245",2029,10,11.3294170391392
"PhS","ssp245",2029,11,11.9272473886508
"PhS","ssp245",2029,12,12.0472572398388
"PhS","ssp245",2030,1,10.2692263240637
"PhS","ssp245",2030,2,15.5682236693373
"PhS","ssp245",2030,3,20.8999782534866
"PhS","ssp245",2030,4,18.5338703706122
"PhS","ssp245",2030,5,15.0082603360255
"PhS","ssp245",2030,6,14.2573796603437
"PhS","ssp245",2030,7,12.6713606264086
"PhS","ssp245",2030,8,12.0853537045038
"PhS","ssp245",2030,9,11.4603707994947
"PhS","ssp245",2030,10,11.6634945602832
"PhS","ssp245",2030,11,12.58419402697
"PhS","ssp245",2030,12,11.2704552418145
"PhS","ssp245",2031,1,10.1187358916489
"PhS","ssp245",2031,2,16.8900485413012
"PhS","ssp245",2031,3,21.4947729266408
"PhS","ssp245",2031,4,18.0427515539373
"PhS","ssp245",2031,5,15.9911269085294
"PhS","ssp245",2031,6,15.4518737794374
"PhS","ssp245",2031,7,12.3520159961015
"PhS","ssp245",2031,8,12.0122202949378
"PhS","ssp245",2031,9,11.4283559952547
"PhS","ssp245",2031,10,11.3543830403664
"PhS","ssp245",2031,11,10.6292861216995
"PhS","ssp245",2031,12,11.4184625406841
"PhS","ssp245",2032,1,10.7768438205956
"PhS","ssp245",2032,2,13.0756745927266
"PhS","ssp245",2032,3,17.2675354758985
"PhS","ssp245",2032,4,17.1855088742985
"PhS","ssp245",2032,5,16.6500106227147
"PhS","ssp245",2032,6,14.0289385641318
"PhS","ssp245",2032,7,12.6688086142948
"PhS","ssp245",2032,8,11.9597792879866
"PhS","ssp245",2032,9,10.8046121706984
"PhS","ssp245",2032,10,11.5258912267539
"PhS","ssp245",2032,11,11.2379634154633
"PhS","ssp245",2032,12,11.0787987916746
"PhS","ssp245",2033,1,11.2928991068434
"PhS","ssp245",2033,2,17.8292131917856
"PhS","ssp245",2033,3,22.6178115688432
"PhS","ssp245",2033,4,19.1014424701056
"PhS","ssp245",2033,5,16.4235734920069
"PhS","ssp245",2033,6,14.7330580945637
"PhS","ssp245",2033,7,13.6121869824406
"PhS","ssp245",2033,8,12.7168490104039
"PhS","ssp245",2033,9,11.5128389465703
"PhS","ssp245",2033,10,11.6544471479779
"PhS","ssp245",2033,11,15.4118647722859
"PhS","ssp245",2033,12,11.8620493357866
"PhS","ssp245",2034,1,9.86569401212747
"PhS","ssp245",2034,2,17.8940734579057
"PhS","ssp245",2034,3,21.4270521884849
"PhS","ssp245",2034,4,18.1354020291096
"PhS","ssp245",2034,5,15.6102321418782
"PhS","ssp245",2034,6,14.6652766693696
"PhS","ssp245",2034,7,12.982184769012
"PhS","ssp245",2034,8,11.9854540558208
"PhS","ssp245",2034,9,11.1470801519354
"PhS","ssp245",2034,10,10.1699411813872
"PhS","ssp245",2034,11,11.4593937304529
"PhS","ssp245",2034,12,9.98355560776533
"PhS","ssp245",2035,1,9.25263203568241
"PhS","ssp245",2035,2,12.4725389997088
"PhS","ssp245",2035,3,17.8309531976256
"PhS","ssp245",2035,4,17.9956650694967
"PhS","ssp245",2035,5,15.7586026900019
"PhS","ssp245",2035,6,13.6830246095992
"PhS","ssp245",2035,7,12.8263647290766
"PhS","ssp245",2035,8,11.945110105287
"PhS","ssp245",2035,9,11.4506978300881
"PhS","ssp245",2035,10,11.4245871929224
"PhS","ssp245",2035,11,12.2387982099481
"PhS","ssp245",2035,12,11.1167239264405
"PhS","ssp245",2036,1,10.5070947189327
"PhS","ssp245",2036,2,17.878358261877
"PhS","ssp245",2036,3,17.8692760612961
"PhS","ssp245",2036,4,18.2497730560421
"PhS","ssp245",2036,5,15.8844991859876
"PhS","ssp245",2036,6,14.5481944899909
"PhS","ssp245",2036,7,12.8218059087151
"PhS","ssp245",2036,8,12.0743546395676
"PhS","ssp245",2036,9,11.4962101918513
"PhS","ssp245",2036,10,11.1063816605882
"PhS","ssp245",2036,11,12.061052280088
"PhS","ssp245",2036,12,10.5279207606209
"PhS","ssp245",2037,1,10.4187467781326
"PhS","ssp245",2037,2,18.6310093688042
"PhS","ssp245",2037,3,18.9280612639871
"PhS","ssp245",2037,4,19.1292389275165
"PhS","ssp245",2037,5,15.8664195789663
"PhS","ssp245",2037,6,14.3282186426055
"PhS","ssp245",2037,7,12.8370592383116
"PhS","ssp245",2037,8,12.521013176566
"PhS","ssp245",2037,9,11.6686122317519
"PhS","ssp245",2037,10,11.1453979301893
"PhS","ssp245",2037,11,11.3161123867664
"PhS","ssp245",2037,12,11.1850099433741
"PhS","ssp245",2038,1,10.4840477232081
"PhS","ssp245",2038,2,15.1786249794701
"PhS","ssp245",2038,3,18.017295980252
"PhS","ssp245",2038,4,17.5374546092765
"PhS","ssp245",2038,5,15.9483136582687
"PhS","ssp245",2038,6,14.6959616601399
"PhS","ssp245",2038,7,12.5712135817207
"PhS","ssp245",2038,8,11.8731670027071
"PhS","ssp245",2038,9,11.3828944502319
"PhS","ssp245",2038,10,11.1538257091286
"PhS","ssp245",2038,11,12.0448852206445
"PhS","ssp245",2038,12,10.5766019293504
"PhS","ssp245",2039,1,7.95723442927765
"PhS","ssp245",2039,2,11.4555270892286
"PhS","ssp245",2039,3,18.0659841877997
"PhS","ssp245",2039,4,18.2841886015211
"PhS","ssp245",2039,5,16.3131200695574
"PhS","ssp245",2039,6,15.2286867984212
"PhS","ssp245",2039,7,13.1185822898962
"PhS","ssp245",2039,8,12.2176499231879
"PhS","ssp245",2039,9,11.8446227098405
"PhS","ssp245",2039,10,10.7014674741825
"PhS","ssp245",2039,11,11.0571364486378
"PhS","ssp245",2039,12,13.4340540461595
"PhS","ssp245",2040,1,9.83481636858202
"PhS","ssp245",2040,2,14.2553480784276
"PhS","ssp245",2040,3,17.4468078766046
"PhS","ssp245",2040,4,16.7592203161749
"PhS","ssp245",2040,5,15.7800393009008
"PhS","ssp245",2040,6,14.8071143712978
"PhS","ssp245",2040,7,12.8823811768023
"PhS","ssp245",2040,8,11.9060882514015
"PhS","ssp245",2040,9,11.7275615896179
"PhS","ssp245",2040,10,11.4182532822914
"PhS","ssp245",2040,11,14.4510857714274
"PhS","ssp245",2040,12,12.8075675683827
"PhS","ssp245",2041,1,10.0859354895696
"PhS","ssp245",2041,2,17.6452295516104
"PhS","ssp245",2041,3,20.2036213306015
"PhS","ssp245",2041,4,17.4424088859244
"PhS","ssp245",2041,5,14.5492541676962
"PhS","ssp245",2041,6,14.1793647141896
"PhS","ssp245",2041,7,12.6067789007911
"PhS","ssp245",2041,8,11.9594555572888
"PhS","ssp245",2041,9,11.2765601289835
"PhS","ssp245",2041,10,12.2661941343972
"PhS","ssp245",2041,11,14.8585792242131
"PhS","ssp245",2041,12,12.0240721215813
"PhS","ssp245",2042,1,13.7745525278554
"PhS","ssp245",2042,2,21.3893564639756
"PhS","ssp245",2042,3,19.8586897320418
"PhS","ssp245",2042,4,19.350333925606
"PhS","ssp245",2042,5,15.6063726398148
"PhS","ssp245",2042,6,14.727535274075
"PhS","ssp245",2042,7,13.692640793352
"PhS","ssp245",2042,8,12.3345143835018
"PhS","ssp245",2042,9,11.5088904367873
"PhS","ssp245",2042,10,10.731047052843
"PhS","ssp245",2042,11,11.8771524597234
"PhS","ssp245",2042,12,10.7863021982925
"PhS","ssp245",2043,1,10.1041708290568
"PhS","ssp245",2043,2,16.6966533875605
"PhS","ssp245",2043,3,21.5687542754961
"PhS","ssp245",2043,4,19.0223571604279
"PhS","ssp245",2043,5,16.407645114992
"PhS","ssp245",2043,6,14.8134959339524
"PhS","ssp245",2043,7,12.8283606021609
"PhS","ssp245",2043,8,12.0101882010321
"PhS","ssp245",2043,9,11.4990042336097
"PhS","ssp245",2043,10,11.1708665705826
"PhS","ssp245",2043,11,10.4816946032571
"PhS","ssp245",2043,12,11.5890069660456
"PhS","ssp245",2044,1,10.2505627054384
"PhS","ssp245",2044,2,19.8507613707915
"PhS","ssp245",2044,3,19.509128365252
"PhS","ssp245",2044,4,17.3373953384983
"PhS","ssp245",2044,5,15.1038344858699
"PhS","ssp245",2044,6,13.8877340770802
"PhS","ssp245",2044,7,13.3464002482595
"PhS","ssp245",2044,8,11.9602623935316
"PhS","ssp245",2044,9,10.8091757408202
"PhS","ssp245",2044,10,10.7338638606904
"PhS","ssp245",2044,11,10.112970960923
"PhS","ssp245",2044,12,10.2804608056585
"PhS","ssp245",2045,1,9.92206901147493
"PhS","ssp245",2045,2,17.2105830780477
"PhS","ssp245",2045,3,21.6371020872653
"PhS","ssp245",2045,4,19.6760225312023
"PhS","ssp245",2045,5,15.6242113091099
"PhS","ssp245",2045,6,15.2261597674046
"PhS","ssp245",2045,7,13.4561111750981
"PhS","ssp245",2045,8,11.7604926327228
"PhS","ssp245",2045,9,11.3475336591298
"PhS","ssp245",2045,10,10.9524813376599
"PhS","ssp245",2045,11,11.43438664624
"PhS","ssp245",2045,12,9.90522811440749
"PhS","ssp245",2046,1,11.0188921694195
"PhS","ssp245",2046,2,16.974861004928
"PhS","ssp245",2046,3,21.5710395397251
"PhS","ssp245",2046,4,19.1201965752849
"PhS","ssp245",2046,5,15.2339721821214
"PhS","ssp245",2046,6,15.0787072548648
"PhS","ssp245",2046,7,12.6775210407581
"PhS","ssp245",2046,8,12.3042362308967
"PhS","ssp245",2046,9,11.4911408612606
"PhS","ssp245",2046,10,11.4776652255689
"PhS","ssp245",2046,11,11.8265907054684
"PhS","ssp245",2046,12,11.4078261083946
"PhS","ssp245",2047,1,9.89597769487889
"PhS","ssp245",2047,2,19.6051201708622
"PhS","ssp245",2047,3,20.1570288904338
"PhS","ssp245",2047,4,17.5688972890356
"PhS","ssp245",2047,5,16.247563824967
"PhS","ssp245",2047,6,14.7082518902379
"PhS","ssp245",2047,7,13.1022208523708
"PhS","ssp245",2047,8,11.8189022548196
"PhS","ssp245",2047,9,11.0489385342601
"PhS","ssp245",2047,10,11.9078921804171
"PhS","ssp245",2047,11,13.092994971432
"PhS","ssp245",2047,12,12.3939389301184
"PhS","ssp245",2048,1,10.5237331252545
"PhS","ssp245",2048,2,14.7783254916582
"PhS","ssp245",2048,3,21.5432213649139
"PhS","ssp245",2048,4,18.2944874253498
"PhS","ssp245",2048,5,16.322380697548
"PhS","ssp245",2048,6,14.4860360934021
"PhS","ssp245",2048,7,12.9813917752932
"PhS","ssp245",2048,8,12.2637262467577
"PhS","ssp245",2048,9,11.7527088525248
"PhS","ssp245",2048,10,10.4399040038551
"PhS","ssp245",2048,11,11.9693461062403
"PhS","ssp245",2048,12,10.684593524043
"PhS","ssp245",2049,1,10.3689809163247
"PhS","ssp245",2049,2,14.6579722553365
"PhS","ssp245",2049,3,19.8799409215169
"PhS","ssp245",2049,4,18.2940767386537
"PhS","ssp245",2049,5,15.7478576003593
"PhS","ssp245",2049,6,14.3665709446392
"PhS","ssp245",2049,7,13.3523556755091
"PhS","ssp245",2049,8,12.2158740955143
"PhS","ssp245",2049,9,11.4956600272812
"PhS","ssp245",2049,10,12.0142077427104
"PhS","ssp245",2049,11,11.9098817475565
"PhS","ssp245",2049,12,10.2067249203865
"PhS","ssp245",2050,1,10.0258757677754
"PhS","ssp245",2050,2,16.1730016132792
"PhS","ssp245",2050,3,17.991887827376
"PhS","ssp245",2050,4,18.3704278588864
"PhS","ssp245",2050,5,15.1378488663885
"PhS","ssp245",2050,6,13.8609722586525
"PhS","ssp245",2050,7,12.4044768594382
"PhS","ssp245",2050,8,12.2809388470706
"PhS","ssp245",2050,9,11.3908601661369
"PhS","ssp245",2050,10,12.3474981667471
"PhS","ssp245",2050,11,13.051260240654
"PhS","ssp245",2050,12,11.317617927218
"PhS","ssp245",2051,1,9.5924877304294
"PhS","ssp245",2051,2,16.4113416648155
"PhS","ssp245",2051,3,21.8926369476779
"PhS","ssp245",2051,4,19.2268638224501
"PhS","ssp245",2051,5,17.2670887543535
"PhS","ssp245",2051,6,14.8198398524106
"PhS","ssp245",2051,7,12.8455630505045
"PhS","ssp245",2051,8,11.7794883487079
"PhS","ssp245",2051,9,11.1252227858189
"PhS","ssp245",2051,10,10.3423011496362
"PhS","ssp245",2051,11,11.5662672798002
"PhS","ssp245",2051,12,12.7380778324219
"PhS","ssp245",2052,1,11.6084261703189
"PhS","ssp245",2052,2,18.4657429140733
"PhS","ssp245",2052,3,18.7040509615598
"PhS","ssp245",2052,4,19.5996263418039
"PhS","ssp245",2052,5,16.2175936068677
"PhS","ssp245",2052,6,15.0482899166659
"PhS","ssp245",2052,7,12.6256108661379
"PhS","ssp245",2052,8,11.8185235173037
"PhS","ssp245",2052,9,11.3069971142723
"PhS","ssp245",2052,10,11.2766888787582
"PhS","ssp245",2052,11,12.1437708715872
"PhS","ssp245",2052,12,10.1931782893613
"PhS","ssp245",2053,1,10.3504037764387
"PhS","ssp245",2053,2,19.9269246554043
"PhS","ssp245",2053,3,19.3717187718278
"PhS","ssp245",2053,4,17.2113617157084
"PhS","ssp245",2053,5,15.0054636299851
"PhS","ssp245",2053,6,13.9157359893756
"PhS","ssp245",2053,7,12.2125463926758
"PhS","ssp245",2053,8,11.7335315647777
"PhS","ssp245",2053,9,10.9762946159718
"PhS","ssp245",2053,10,10.7680453792356
"PhS","ssp245",2053,11,13.2671179104813
"PhS","ssp245",2053,12,12.9230258082129
"PhS","ssp245",2054,1,12.9586289685223
"PhS","ssp245",2054,2,19.7912723744455
"PhS","ssp245",2054,3,22.0277793763724
"PhS","ssp245",2054,4,19.8283202530094
"PhS","ssp245",2054,5,18.1577681978496
"PhS","ssp245",2054,6,15.4044487123149
"PhS","ssp245",2054,7,13.343556054021
"PhS","ssp245",2054,8,12.1278477958955
"PhS","ssp245",2054,9,11.3430849707158
"PhS","ssp245",2054,10,10.2024342383707
"PhS","ssp245",2054,11,11.8467548278526
"PhS","ssp245",2054,12,10.4383316894074
"PhS","ssp245",2055,1,9.25429992931227
"PhS","ssp245",2055,2,17.6581170807951
"PhS","ssp245",2055,3,20.3598221653361
"PhS","ssp245",2055,4,18.6155125391848
"PhS","ssp245",2055,5,15.1398790763954
"PhS","ssp245",2055,6,13.7962388005025
"PhS","ssp245",2055,7,12.4746530359411
"PhS","ssp245",2055,8,11.835900651542
"PhS","ssp245",2055,9,11.6459134701251
"PhS","ssp245",2055,10,10.8438159936369
"PhS","ssp245",2055,11,10.5530668280809
"PhS","ssp245",2055,12,11.6725682119176
"PhS","ssp245",2056,1,8.775007206692
"PhS","ssp245",2056,2,14.5662490977482
"PhS","ssp245",2056,3,19.2102129975112
"PhS","ssp245",2056,4,17.335601506335
"PhS","ssp245",2056,5,14.948845167554
"PhS","ssp245",2056,6,13.815581234853
"PhS","ssp245",2056,7,12.5186921640983
"PhS","ssp245",2056,8,11.7108975193197
"PhS","ssp245",2056,9,11.1923786598752
"PhS","ssp245",2056,10,11.4355611733237
"PhS","ssp245",2056,11,12.0955857934517
"PhS","ssp245",2056,12,11.1832763736537
"PhS","ssp245",2057,1,11.3927997874304
"PhS","ssp245",2057,2,20.4064051417448
"PhS","ssp245",2057,3,20.8798390370973
"PhS","ssp245",2057,4,17.6582698948785
"PhS","ssp245",2057,5,15.5087714990397
"PhS","ssp245",2057,6,14.7427530847581
"PhS","ssp245",2057,7,12.7722061638498
"PhS","ssp245",2057,8,12.0691767368525
"PhS","ssp245",2057,9,11.3464916915703
"PhS","ssp245",2057,10,11.781919548578
"PhS","ssp245",2057,11,12.013105961901
"PhS","ssp245",2057,12,12.6789874738446
"PhS","ssp245",2058,1,13.0190377817694
"PhS","ssp245",2058,2,19.9990236198824
"PhS","ssp245",2058,3,20.5903151894486
"PhS","ssp245",2058,4,17.8588468514883
"PhS","ssp245",2058,5,15.0989243443858
"PhS","ssp245",2058,6,14.4016780967474
"PhS","ssp245",2058,7,13.3083389825938
"PhS","ssp245",2058,8,11.9505120808685
"PhS","ssp245",2058,9,10.7699129909963
"PhS","ssp245",2058,10,10.4443339770978
"PhS","ssp245",2058,11,10.2402153176586
"PhS","ssp245",2058,12,9.74937882499603
"PhS","ssp245",2059,1,11.1539511500005
"PhS","ssp245",2059,2,19.2995357071289
"PhS","ssp245",2059,3,24.481585622882
"PhS","ssp245",2059,4,19.8683911839674
"PhS","ssp245",2059,5,15.2619994558714
"PhS","ssp245",2059,6,15.4911028111659
"PhS","ssp245",2059,7,14.2491954762591
"PhS","ssp245",2059,8,12.4971508322268
"PhS","ssp245",2059,9,11.3624352113354
"PhS","ssp245",2059,10,10.9543210831856
"PhS","ssp245",2059,11,12.5543144304826
"PhS","ssp245",2059,12,12.3991455910149
"PhS","ssp245",2060,1,10.9739118801473
"PhS","ssp245",2060,2,19.7106044497018
"PhS","ssp245",2060,3,21.0816495597065
"PhS","ssp245",2060,4,17.9744388505814
"PhS","ssp245",2060,5,15.6287697040466
"PhS","ssp245",2060,6,14.7535625635339
"PhS","ssp245",2060,7,12.0945811131211
"PhS","ssp245",2060,8,11.8425028657594
"PhS","ssp245",2060,9,11.7724278319938
"PhS","ssp245",2060,10,10.2460796482135
"PhS","ssp245",2060,11,12.4813649647186
"PhS","ssp245",2060,12,12.8272504650947
"PhS","ssp245",2061,1,9.50608993255806
"PhS","ssp245",2061,2,15.274751305218
"PhS","ssp245",2061,3,21.3598607186551
"PhS","ssp245",2061,4,17.3530187432245
"PhS","ssp245",2061,5,15.1956134354669
"PhS","ssp245",2061,6,14.8286443486379
"PhS","ssp245",2061,7,12.5535843273534
"PhS","ssp245",2061,8,11.5994067347473
"PhS","ssp245",2061,9,10.8818166232055
"PhS","ssp245",2061,10,10.5853185696637
"PhS","ssp245",2061,11,9.91849745640494
"PhS","ssp245",2061,12,9.89696435695378
"PhS","ssp245",2062,1,10.0522656736435
"PhS","ssp245",2062,2,11.000260168756
"PhS","ssp245",2062,3,17.5681599803565
"PhS","ssp245",2062,4,17.7046977395135
"PhS","ssp245",2062,5,15.3678313140406
"PhS","ssp245",2062,6,14.876887014396
"PhS","ssp245",2062,7,12.8391981726482
"PhS","ssp245",2062,8,11.8504648874379
"PhS","ssp245",2062,9,10.7590125997878
"PhS","ssp245",2062,10,10.1870827581309
"PhS","ssp245",2062,11,11.3513323561029
"PhS","ssp245",2062,12,9.67670345020416
"PhS","ssp245",2063,1,8.4694718336992
"PhS","ssp245",2063,2,14.9039760526448
"PhS","ssp245",2063,3,16.9013009669535
"PhS","ssp245",2063,4,17.3594635050371
"PhS","ssp245",2063,5,15.8776103085255
"PhS","ssp245",2063,6,14.2500384542466
"PhS","ssp245",2063,7,12.7792534517536
"PhS","ssp245",2063,8,11.7580501568184
"PhS","ssp245",2063,9,11.0608871821741
"PhS","ssp245",2063,10,10.4121312976186
"PhS","ssp245",2063,11,11.0147696515045
"PhS","ssp245",2063,12,11.7189204233233
"PhS","ssp245",2064,1,8.89984395386453
"PhS","ssp245",2064,2,18.7532057666917
"PhS","ssp245",2064,3,20.8813171374177
"PhS","ssp245",2064,4,18.2871402157108
"PhS","ssp245",2064,5,15.8801945704301
"PhS","ssp245",2064,6,13.8649982585624
"PhS","ssp245",2064,7,12.7036712206467
"PhS","ssp245",2064,8,11.6487395955754
"PhS","ssp245",2064,9,10.9841951074677
"PhS","ssp245",2064,10,9.75967319723219
"PhS","ssp245",2064,11,12.3587475201951
"PhS","ssp245",2064,12,13.6039180564707
"PhS","ssp245",2065,1,11.5625236136195
"PhS","ssp245",2065,2,14.7381058675587
"PhS","ssp245",2065,3,21.3506346533411
"PhS","ssp245",2065,4,20.1033757704829
"PhS","ssp245",2065,5,16.315082133718
"PhS","ssp245",2065,6,15.6848262162243
