"varname","simulation","year","month","biomass_tonnes_km2","month_mean_mtkm2","anomaly_ratio_mtkm2"
"Eup","ssp126",2020,5,1.26750895701337,2.1564144910599,0.587785401307696
"Eup","ssp126",2020,6,3.19990454901625,4.6025290457949,0.695249180869339
"Eup","ssp126",2020,7,10.7329858379723,11.6037554882063,0.924957945630702
"Eup","ssp126",2020,8,15.2639699373541,14.2323526419466,1.07248396111034
"Eup","ssp126",2020,9,13.452250493233,13.7382926371216,0.979179207238916
"Eup","ssp126",2020,10,12.0822212680477,11.9207652684652,1.01354409687183
"Eup","ssp126",2020,11,6.95818081528739,8.52813514535358,0.815908835483036
"Eup","ssp126",2020,12,4.78733899220876,5.43790755999952,0.880364173055045
"Eup","ssp126",2021,1,4.12365841057829,3.54622820101401,1.16282939981109
"Eup","ssp126",2021,2,2.37156913836291,2.35501191878086,1.00703063090679
"Eup","ssp126",2021,3,1.64614072743843,1.73164385963391,0.950623142443642
"Eup","ssp126",2021,4,1.11149387061354,1.62576666366398,0.683673675599039
"Eup","ssp126",2021,5,1.04813702116771,2.1564144910599,0.486055452471263
"Eup","ssp126",2021,6,2.1240062909081,4.6025290457949,0.461486776025606
"Eup","ssp126",2021,7,7.38685628946442,11.6037554882063,0.636591860020854
"Eup","ssp126",2021,8,9.60996381960093,14.2323526419466,0.675219625410192
"Eup","ssp126",2021,9,9.5588857036757,13.7382926371216,0.695784109143743
"Eup","ssp126",2021,10,9.24665717854976,11.9207652684652,0.775676474648031
"Eup","ssp126",2021,11,6.31561575077833,8.52813514535358,0.740562343716997
"Eup","ssp126",2021,12,4.01121513226489,5.43790755999952,0.737639448263304
"Eup","ssp126",2022,1,1.83407191624002,3.54622820101401,0.517189479152973
"Eup","ssp126",2022,2,1.34469468569979,2.35501191878086,0.570992730429963
"Eup","ssp126",2022,3,1.09394063206099,1.73164385963391,0.6317353455648
"Eup","ssp126",2022,4,0.994351756092212,1.62576666366398,0.611620214829135
"Eup","ssp126",2022,5,1.24519246762237,2.1564144910599,0.577436514540554
"Eup","ssp126",2022,6,3.16046745394707,4.6025290457949,0.686680610268964
"Eup","ssp126",2022,7,10.9775803603281,11.6037554882063,0.946036856040735
"Eup","ssp126",2022,8,14.5113586609989,14.2323526419466,1.0196036471321
"Eup","ssp126",2022,9,13.7904401779637,13.7382926371216,1.00379578032144
"Eup","ssp126",2022,10,11.4719040972741,11.9207652684652,0.962346278860264
"Eup","ssp126",2022,11,7.98841719163607,8.52813514535358,0.936713250374372
"Eup","ssp126",2022,12,5.17566723920705,5.43790755999952,0.951775509624056
"Eup","ssp126",2023,1,4.02297963673718,3.54622820101401,1.13443901765455
"Eup","ssp126",2023,2,2.62117303902148,2.35501191878086,1.11301901197104
"Eup","ssp126",2023,3,1.91119904315037,1.73164385963391,1.10369059579861
"Eup","ssp126",2023,4,1.81633866307309,1.62576666366398,1.11721977308823
"Eup","ssp126",2023,5,2.44005857031109,2.1564144910599,1.1315350459882
"Eup","ssp126",2023,6,6.40285097567341,4.6025290457949,1.39115927612089
"Eup","ssp126",2023,7,14.7128762367909,11.6037554882063,1.26794090514443
"Eup","ssp126",2023,8,17.4496522346294,14.2323526419466,1.22605535947729
"Eup","ssp126",2023,9,15.9704490407223,13.7382926371216,1.16247698768399
"Eup","ssp126",2023,10,13.7760664750268,11.9207652684652,1.15563608248118
"Eup","ssp126",2023,11,10.4450620043846,8.52813514535358,1.22477679191979
"Eup","ssp126",2023,12,7.00041805827751,5.43790755999952,1.28733671564622
"Eup","ssp126",2024,1,4.84422382710189,3.54622820101401,1.36602146069357
"Eup","ssp126",2024,2,3.01367403114152,2.35501191878086,1.27968525641333
"Eup","ssp126",2024,3,2.21095518396663,1.73164385963391,1.27679555566007
"Eup","ssp126",2024,4,2.44021918078174,1.62576666366398,1.50096519711028
"Eup","ssp126",2024,5,3.57451834678387,2.1564144910599,1.65762118628083
"Eup","ssp126",2024,6,7.01815660973741,4.6025290457949,1.52484786948809
"Eup","ssp126",2024,7,15.2437694350649,11.6037554882063,1.31369274805542
"Eup","ssp126",2024,8,17.8572476659488,14.2323526419466,1.25469401406755
"Eup","ssp126",2024,9,16.2529157536182,13.7382926371216,1.1830375275092
"Eup","ssp126",2024,10,14.48058387515,11.9207652684652,1.21473609697328
"Eup","ssp126",2024,11,12.168647322964,8.52813514535358,1.42688256172791
"Eup","ssp126",2024,12,8.19087892887387,5.43790755999952,1.50625563941631
"Eup","ssp126",2025,1,5.13729319761251,3.54622820101401,1.4486640188986
"Eup","ssp126",2025,2,3.21530785647401,2.35501191878086,1.36530428183077
"Eup","ssp126",2025,3,2.2345124635987,1.73164385963391,1.29039955367676
"Eup","ssp126",2025,4,2.27486312876878,1.62576666366398,1.39925561251326
"Eup","ssp126",2025,5,3.20089309587574,2.1564144910599,1.48435892503322
"Eup","ssp126",2025,6,6.43671555791832,4.6025290457949,1.39851709655135
"Eup","ssp126",2025,7,14.5817229702558,11.6037554882063,1.25663824828749
"Eup","ssp126",2025,8,16.7395210780487,14.2323526419466,1.17615980289252
"Eup","ssp126",2025,9,15.611638726277,13.7382926371216,1.13635945445604
"Eup","ssp126",2025,10,13.1339381649681,11.9207652684652,1.10176971605273
"Eup","ssp126",2025,11,9.37455208235447,8.52813514535358,1.09924994416418
"Eup","ssp126",2025,12,6.0994370006949,5.43790755999952,1.12165146858352
"Eup","ssp126",2026,1,3.79483486543092,3.54622820101401,1.07010453087757
"Eup","ssp126",2026,2,2.3154129071052,2.35501191878086,0.983185218146941
"Eup","ssp126",2026,3,1.59605379935739,1.73164385963391,0.921698645179161
"Eup","ssp126",2026,4,1.40492315577883,1.62576666366398,0.864160391019806
"Eup","ssp126",2026,5,1.73108105003294,2.1564144910599,0.802758958080505
"Eup","ssp126",2026,6,4.19270233763708,4.6025290457949,0.910956192979975
"Eup","ssp126",2026,7,11.6180379462954,11.6037554882063,1.00123084790124
"Eup","ssp126",2026,8,13.7439591239265,14.2323526419466,0.965684273689184
"Eup","ssp126",2026,9,13.7797429377262,13.7382926371216,1.00301713624098
"Eup","ssp126",2026,10,11.4044194208905,11.9207652684652,0.956685176165611
"Eup","ssp126",2026,11,7.93775118526303,8.52813514535358,0.930772208691814
"Eup","ssp126",2026,12,5.53312077883315,5.43790755999952,1.0175091646526
"Eup","ssp126",2027,1,3.97283989383613,3.54622820101401,1.1203001241432
"Eup","ssp126",2027,2,2.65993727304225,2.35501191878086,1.1294793252763
"Eup","ssp126",2027,3,1.9709537955838,1.73164385963391,1.13819812579734
"Eup","ssp126",2027,4,1.86768831760742,1.62576666366398,1.14880465896515
"Eup","ssp126",2027,5,2.37632463873571,2.1564144910599,1.101979535283
"Eup","ssp126",2027,6,4.29843341007575,4.6025290457949,0.933928578680674
"Eup","ssp126",2027,7,10.5702520229123,11.6037554882063,0.910933708802778
"Eup","ssp126",2027,8,12.1889316997221,14.2323526419466,0.85642423332022
"Eup","ssp126",2027,9,12.2694849272914,13.7382926371216,0.893086590260755
"Eup","ssp126",2027,10,11.3460758385161,11.9207652684652,0.951790894543543
"Eup","ssp126",2027,11,8.68312424177138,8.52813514535358,1.01817385557055
"Eup","ssp126",2027,12,5.44745715021223,5.43790755999952,1.00175611484884
"Eup","ssp126",2028,1,3.72619021239967,3.54622820101401,1.05074744240492
"Eup","ssp126",2028,2,2.49000359371048,2.35501191878086,1.05732101559788
"Eup","ssp126",2028,3,2.30662692612337,1.73164385963391,1.33204464260395
"Eup","ssp126",2028,4,3.01239363625459,1.62576666366398,1.85290651086766
"Eup","ssp126",2028,5,3.40054834476552,2.1564144910599,1.57694560060859
"Eup","ssp126",2028,6,5.81715744405032,4.6025290457949,1.26390455903047
"Eup","ssp126",2028,7,14.083551579962,11.6037554882063,1.21370633794172
"Eup","ssp126",2028,8,16.3364800989612,14.2323526419466,1.1478411552854
"Eup","ssp126",2028,9,14.762699975347,13.7382926371216,1.0745658405512
"Eup","ssp126",2028,10,12.6173476091988,11.9207652684652,1.05843436432528
"Eup","ssp126",2028,11,9.07440559443205,8.52813514535358,1.06405508821892
"Eup","ssp126",2028,12,5.8574678480089,5.43790755999952,1.07715472971545
"Eup","ssp126",2029,1,3.69470664728791,3.54622820101401,1.0418693997841
"Eup","ssp126",2029,2,2.40408686482409,2.35501191878086,1.02083851281255
"Eup","ssp126",2029,3,1.98421753368335,1.73164385963391,1.14585774819935
"Eup","ssp126",2029,4,1.90134445723351,1.62576666366398,1.16950636258494
"Eup","ssp126",2029,5,2.46683356424229,2.1564144910599,1.14395148728101
"Eup","ssp126",2029,6,4.39855043885369,4.6025290457949,0.955681190729785
"Eup","ssp126",2029,7,10.3818665978535,11.6037554882063,0.894698841974508
"Eup","ssp126",2029,8,13.0618769577968,14.2323526419466,0.917759507960752
"Eup","ssp126",2029,9,12.9765465949693,13.7382926371216,0.944553077862522
"Eup","ssp126",2029,10,11.3477186945191,11.9207652684652,0.951928709185977
"Eup","ssp126",2029,11,8.01406792143115,8.52813514535358,0.939721027497728
"Eup","ssp126",2029,12,5.11889201401286,5.43790755999952,0.941334871461719
"Eup","ssp126",2030,1,2.9510720850806,3.54622820101401,0.832172076302582
"Eup","ssp126",2030,2,1.97302409546225,2.35501191878086,0.837797923538172
"Eup","ssp126",2030,3,1.44061637068174,1.73164385963391,0.831935713955816
"Eup","ssp126",2030,4,1.15903424330783,1.62576666366398,0.712915493479071
"Eup","ssp126",2030,5,1.26399945784269,2.1564144910599,0.586157931642087
"Eup","ssp126",2030,6,2.6273907398961,4.6025290457949,0.570858046468303
"Eup","ssp126",2030,7,8.75554775010448,11.6037554882063,0.754544316191716
"Eup","ssp126",2030,8,11.0588095546354,14.2323526419466,0.777019079898433
"Eup","ssp126",2030,9,10.8011339184696,13.7382926371216,0.786206423444817
"Eup","ssp126",2030,10,9.94298566495857,11.9207652684652,0.834089543836706
"Eup","ssp126",2030,11,6.76567562474852,8.52813514535358,0.793335882867041
"Eup","ssp126",2030,12,4.52548440425777,5.43790755999952,0.832210616735487
"Eup","ssp126",2031,1,3.27916779647021,3.54622820101401,0.924691703577498
"Eup","ssp126",2031,2,2.5722237974682,2.35501191878086,1.09223387659107
