"tstep","mo","year","bt","phl","phs","phl_anom","phs_anom","phl_anom_9121","phs_anom_9121","phl_anom_91","phs_anom_91","phl_anom_8101","phs_anom_8101","phl_anom_8696","phs_anom_8696","phl_anom_7605","phs_anom_7605"
509,5,2012,0.276871343040624,592.710606494433,107.280988504842,0.735021552297274,0.608731355133396,0.712168260410511,0.611466803753619,0.78237632677083,0.627141681956382,0.743024187082114,0.562924365330334,0.798453697298541,0.543706428685506,0.72512830479862,0.546063999299537
510,6,2012,0.950349906134277,677.12168563798,236.921715624464,1.39714463639403,1.01224071828341,1.344864979358,0.987721553241445,1.92577696492272,1.40406087725977,1.5788049732353,1.02839417371775,1.76752756782699,1.05838283472926,1.58651353635229,0.998182063949584
511,7,2012,1.61020006906375,228.410566800993,284.497817532507,0.927559507381118,1.05408053360933,0.909878671359196,1.00747932687672,1.05258395483836,1.81282196166606,1.01710320766121,1.10710977379022,1.05753248708611,1.23105256167998,0.98042995514459,1.05847361252842
512,8,2012,2.05017094093881,139.351406265131,345.685624583947,0.793235036617556,1.4476014353303,0.782722434425607,1.34642964381719,0.84872271091298,3.19697501547882,0.78276660953185,1.72309137859107,0.753703014145007,2.32613219078083,0.771594222719596,1.62017316806456
513,9,2012,2.38574818890222,223.686729030683,206.215082854451,0.98524166794978,1.52838713276142,1.03960012423982,1.39031758869936,1.26145036087579,2.97764280133255,0.932851190217704,1.95886418507243,0.911540858570389,2.49316681606449,0.924770730799902,1.83365233260651
514,10,2012,2.34637541566558,239.860828568792,65.6298889970854,1.11021559652416,1.1384877715552,1.13070002035665,1.00600703575201,0.753532563341905,1.908709216202,1.0846366517344,1.52095108198415,1.01735780468586,1.78444241393592,1.08979064182001,1.51036781184337
515,11,2012,1.68475216097325,90.2906204541679,16.6484366160016,1.67452486807287,1.43967859307829,1.52373851301089,1.21799358016614,1.31772648438129,2.29430349604982,1.96369057132122,2.59596128385802,2.17997122015635,2.83465143675638,2.01198345237727,2.79389152575715
516,12,2012,1.0758562875028,9.45807371103998,1.37293901571037,1.98255121888899,1.26885195108172,1.55688950217037,1.06253376492293,4.47425402853865,3.64311674695295,3.82691658926277,3.32507918915909,5.53163597736257,3.7629652909959,3.43838498559705,3.03812659760178
517,1,2013,0.976669797510217,5.2123112856401,0.600005672714826,2.18916985054687,1.36410425760278,1.64796274408421,1.25229998128111,4.73744081910952,1.55870328517329,2.78230927942116,1.33832709193847,3.06856766620726,1.33057169844556,2.61528583880652,1.33064823015347
518,2,2013,0.795152189015569,16.9307345840964,1.17010729632079,2.26085382280714,0.834069416917829,1.66897031467357,0.820920950901682,6.4034483284688,1.36613431891951,2.75321204076676,0.775031743587364,2.87795318888251,0.769277908750864,2.50912859985945,0.747675875606011
