"varname","simulation","year","month","prod_biom_month","month_mean","anomaly_ratio"
"prod_PhS","ssp126",1995,8,24.401145620748,23.4813557351013,1.03917107240412
"prod_PhS","ssp126",1995,9,14.7768527868654,19.1161941160949,0.773001817052279
"prod_PhS","ssp126",1995,10,13.0212210942591,12.3684477796562,1.05277730287843
"prod_PhS","ssp126",1995,11,2.58892033024546,2.93976414391214,0.880655795332004
"prod_PhS","ssp126",1995,12,-0.0438472223926804,0.162996258239109,2.71697614994584e-16
"prod_PhS","ssp126",1996,1,0.43387782667031,0.401104403372793,1.0817079618721
"prod_PhS","ssp126",1996,2,4.2603666221051,3.69371781926451,1.15340879584392
"prod_PhS","ssp126",1996,3,13.12856755872,11.1989402749884,1.17230445348844
"prod_PhS","ssp126",1996,4,23.0867474389017,21.5226361105454,1.07267285105424
"prod_PhS","ssp126",1996,5,30.9677750270921,27.2376127722676,1.13694894211223
"prod_PhS","ssp126",1996,6,27.5066249949588,29.7992239773387,0.923065144779494
"prod_PhS","ssp126",1996,7,26.1563201729031,26.8142605898383,0.97546304084236
"prod_PhS","ssp126",1996,8,21.3935279180752,23.4813557351013,0.911085720919211
"prod_PhS","ssp126",1996,9,19.2010292501749,19.1161941160949,1.00443786736862
"prod_PhS","ssp126",1996,10,10.4608399244284,12.3684477796562,0.845768208815545
"prod_PhS","ssp126",1996,11,3.01124500998992,2.93976414391214,1.02431517039413
"prod_PhS","ssp126",1996,12,-0.0383924728189214,0.162996258239109,2.37897470567865e-16
"prod_PhS","ssp126",1997,1,0.127161734817477,0.401104403372793,0.317029017253871
"prod_PhS","ssp126",1997,2,2.31322626575367,3.69371781926451,0.62625960588789
"prod_PhS","ssp126",1997,3,11.2857493149528,11.1989402749884,1.0077515405773
"prod_PhS","ssp126",1997,4,22.0016243280965,21.5226361105454,1.02225509064461
"prod_PhS","ssp126",1997,5,28.8510656497877,27.2376127722676,1.05923620733616
"prod_PhS","ssp126",1997,6,30.2384066990822,29.7992239773387,1.01473805902051
"prod_PhS","ssp126",1997,7,25.6085987655945,26.8142605898383,0.955036544073092
"prod_PhS","ssp126",1997,8,21.6471872152322,23.4813557351013,0.921888304041691
"prod_PhS","ssp126",1997,9,15.8407179448988,19.1161941160949,0.828654377994714
"prod_PhS","ssp126",1997,10,12.5460132760634,12.3684477796562,1.01435632826128
"prod_PhS","ssp126",1997,11,2.50284196650301,2.93976414391214,0.851375091326988
"prod_PhS","ssp126",1997,12,-0.135651721692247,0.162996258239109,8.40560638564991e-16
"prod_PhS","ssp126",1998,1,0.130978529155513,0.401104403372793,0.326544730135459
"prod_PhS","ssp126",1998,2,2.72306254437806,3.69371781926451,0.737214556611763
"prod_PhS","ssp126",1998,3,10.7066515065964,11.1989402749884,0.95604148639925
"prod_PhS","ssp126",1998,4,21.8108669089347,21.5226361105454,1.0133919839981
"prod_PhS","ssp126",1998,5,27.4748590652174,27.2376127722676,1.00871024545849
"prod_PhS","ssp126",1998,6,30.1074218815481,29.7992239773387,1.01034248087949
"prod_PhS","ssp126",1998,7,26.5200579294082,26.8142605898383,0.989028127050368
"prod_PhS","ssp126",1998,8,20.9024146708865,23.4813557351013,0.890170691449485
"prod_PhS","ssp126",1998,9,19.0738563610232,19.1161941160949,0.997785241412882
