"varname","simulation","year","biomass_tonnes_km2","annual_mean_mtkm2","anomaly_ratio_mtkm2"
"Cop","ssp126",2045,25.11916639379,24.5748856679208,1.02214784366544
"Cop","ssp126",2046,19.797060339308,24.5748856679208,0.805580974285079
"Cop","ssp126",2047,23.3134719024228,24.5748856679208,0.948670615092848
"Cop","ssp126",2048,24.7920644116534,24.5748856679208,1.0088374264144
"Cop","ssp126",2049,23.254675990167,24.5748856679208,0.946278094816241
"Cop","ssp126",2050,20.5697909802734,24.5748856679208,0.837024890297843
"Cop","ssp126",2051,25.4432372645517,24.5748856679208,1.03533491908629
"Cop","ssp126",2052,16.4823464762756,24.5748856679208,0.670698806049427
"Cop","ssp126",2053,29.4699139759799,24.5748856679208,1.19918824340448
"Cop","ssp126",2054,26.5875480339539,24.5748856679208,1.08189915482131
"Cop","ssp126",2055,21.343165828933,24.5748856679208,0.868495020377393
"Cop","ssp126",2056,23.739064221929,24.5748856679208,0.965988796152049
"Cop","ssp126",2057,26.4895458317771,24.5748856679208,1.07791125418564
"Cop","ssp126",2058,26.0051947070654,24.5748856679208,1.05820206280804
"Cop","ssp126",2059,27.5576167129581,24.5748856679208,1.12137314025964
"Cop","ssp126",2060,26.2530291618655,24.5748856679208,1.06828692986089
"Cop","ssp126",2061,22.8538650415999,24.5748856679208,0.929968316045213
"Cop","ssp126",2062,20.5100188433061,24.5748856679208,0.834592645534837
"Cop","ssp126",2063,22.9128390029888,24.5748856679208,0.932368081488105
"Cop","ssp126",2064,29.2250717235967,24.5748856679208,1.18922513490047
"Cop","ssp126",2065,31.5139786075686,24.5748856679208,1.28236521762158
"Cop","ssp126",2066,23.3495816937638,24.5748856679208,0.9501399928889
"Cop","ssp126",2067,21.4666368963489,24.5748856679208,0.873519298784396
"Cop","ssp126",2068,25.828625346388,24.5748856679208,1.05101711134729
"Cop","ssp126",2069,26.52429290024,24.5748856679208,1.07932518013151
"Cop","ssp126",2070,22.2238685655736,24.5748856679208,0.90433253142593
"Cop","ssp126",2071,27.6202310666532,24.5748856679208,1.12392104036145
"Cop","ssp126",2072,22.1215176745555,24.5748856679208,0.900167674164693
"Cop","ssp126",2073,25.9494048933018,24.5748856679208,1.05593186653866
"Cop","ssp126",2074,22.8396100787546,24.5748856679208,0.929388253820796
"Cop","ssp126",2075,21.1516651719166,24.5748856679208,0.860702485364043
"Cop","ssp126",2076,31.6403733124935,24.5748856679208,1.28750846453767
"Cop","ssp126",2077,31.8647186608768,24.5748856679208,1.29663751406469
"Cop","ssp126",2078,20.4798814267309,24.5748856679208,0.833366295309552
"Cop","ssp126",2079,24.0729637804376,24.5748856679208,0.979575820035721
"Cop","ssp126",2080,22.4582328115655,24.5748856679208,0.913869269425806
"Cop","ssp126",2081,25.3789823039252,24.5748856679208,1.03272025949053
"Cop","ssp126",2082,19.160634703965,24.5748856679208,0.779683574641272
"Cop","ssp126",2083,18.6313771608208,24.5748856679208,0.75814705356459
"Cop","ssp126",2084,26.4872237003575,24.5748856679208,1.0778167621318
"Cop","ssp126",2085,29.4821351298938,24.5748856679208,1.19968554597911
"Cop","ssp126",2086,24.0930126969618,24.5748856679208,0.980391649529096
"Cop","ssp126",2087,24.3464321471104,24.5748856679208,0.990703780929138
"Cop","ssp126",2088,19.7298750754,24.5748856679208,0.802847074936945
"Cop","ssp126",2089,21.0163021265199,24.5748856679208,0.855194299192769
"Cop","ssp126",2090,24.4718711473825,24.5748856679208,0.995808138360021
"Cop","ssp126",2091,29.3243305984423,24.5748856679208,1.19326417199659
"Cop","ssp126",2092,24.4080430184627,24.5748856679208,0.993210847378393
"Cop","ssp126",2093,19.6900589220421,24.5748856679208,0.80122687804586
"Cop","ssp126",2094,25.7831191389856,24.5748856679208,1.0491653750659
