"varname","simulation","year","biomass_tonnes_km2","annual_mean_mtkm2","anomaly_ratio_mtkm2"
"NCa","ssp126",2050,10.9218167486555,11.3955261318055,0.958430231507442
"NCa","ssp126",2051,12.0393609205293,11.3955261318055,1.05649890854331
"NCa","ssp126",2052,14.0862210182819,11.3955261318055,1.236118530672
"NCa","ssp126",2053,13.5033585041692,11.3955261318055,1.18497016706237
"NCa","ssp126",2054,17.2816153533677,11.3955261318055,1.51652632388195
"NCa","ssp126",2055,15.4204291850716,11.3955261318055,1.35320028287525
"NCa","ssp126",2056,17.1029851828237,11.3955261318055,1.50085085892509
"NCa","ssp126",2057,15.051932538459,11.3955261318055,1.32086332516479
"NCa","ssp126",2058,17.4654275583422,11.3955261318055,1.5326565317239
"NCa","ssp126",2059,14.0483104815525,11.3955261318055,1.23279173941279
"NCa","ssp126",2060,13.935404626314,11.3955261318055,1.22288382871761
"NCa","ssp126",2061,14.669066859424,11.3955261318055,1.28726543116617
"NCa","ssp126",2062,13.4523129437609,11.3955261318055,1.18049072839338
"NCa","ssp126",2063,14.0457889137981,11.3955261318055,1.23257046241994
"NCa","ssp126",2064,13.4415146176485,11.3955261318055,1.17954313492665
"NCa","ssp126",2065,11.0402000215973,11.3955261318055,0.968818806073682
"NCa","ssp126",2066,14.6790805076555,11.3955261318055,1.28814416621672
"NCa","ssp126",2067,14.4946822756562,11.3955261318055,1.27196253231351
"NCa","ssp126",2068,13.910561173037,11.3955261318055,1.22070372285943
"NCa","ssp126",2069,16.5326685363218,11.3955261318055,1.45080344207874
"NCa","ssp126",2070,14.4439048566838,11.3955261318055,1.26750662405749
"NCa","ssp126",2071,14.372404268413,11.3955261318055,1.26123218025878
"NCa","ssp126",2072,16.1534113300434,11.3955261318055,1.41752220504838
"NCa","ssp126",2073,14.2029448742541,11.3955261318055,1.24636148519838
"NCa","ssp126",2074,19.0826084079967,11.3955261318055,1.67457019423931
"NCa","ssp126",2075,14.4715682210022,11.3955261318055,1.26993418764678
"NCa","ssp126",2076,9.39992022095227,11.3955261318055,0.824878124294461
"NCa","ssp126",2077,14.9004639658596,11.3955261318055,1.30757139192297
"NCa","ssp126",2078,14.4473097664262,11.3955261318055,1.2678054176106
"NCa","ssp126",2079,11.1379392097927,11.3955261318055,0.977395785062179
"NCa","ssp126",2080,15.2581269538844,11.3955261318055,1.33895765560996
"NCa","ssp126",2081,15.2959253069329,11.3955261318055,1.34227460233198
"NCa","ssp126",2082,14.4507764302027,11.3955261318055,1.26810963031095
"NCa","ssp126",2083,13.7040429612413,11.3955261318055,1.20258097807284
"NCa","ssp126",2084,16.4915700872201,11.3955261318055,1.44719689959652
"NCa","ssp126",2085,12.0326060455597,11.3955261318055,1.05590614302362
"NCa","ssp126",2086,15.859589611201,11.3955261318055,1.39173825128934
"NCa","ssp126",2087,13.1163451065325,11.3955261318055,1.15100829525756
"NCa","ssp126",2088,15.2316574485186,11.3955261318055,1.33663485760488
"NCa","ssp126",2089,10.4529534874479,11.3955261318055,0.917285728323955
"NCa","ssp126",2090,14.2904478760645,11.3955261318055,1.25404020058179
"NCa","ssp126",2091,12.776329621817,11.3955261318055,1.12117066592981
"NCa","ssp126",2092,16.6230636327534,11.3955261318055,1.45873594957213
"NCa","ssp126",2093,13.4907424079127,11.3955261318055,1.18386305747299
"NCa","ssp126",2094,11.1313112866718,11.3955261318055,0.976814160041603
"NCa","ssp126",2095,13.5228926066978,11.3955261318055,1.1866843575528
"NCa","ssp126",2096,15.9099904444497,11.3955261318055,1.39616111274091
"NCa","ssp126",2097,15.9540826119443,11.3955261318055,1.40003036519881
"NCa","ssp126",2098,13.2942579741796,11.3955261318055,1.16662081420485
"NCa","ssp126",2099,13.7109261208661,11.3955261318055,1.20318500105039
"NCa","ssp245",1980,17.4362987446695,11.3955261318055,1.53010036947779
"NCa","ssp245",1981,8.90004914894317,11.3955261318055,0.781012569845516
"NCa","ssp245",1982,8.74824293260521,11.3955261318055,0.767691007103953
"NCa","ssp245",1983,9.35946746768806,11.3955261318055,0.82132824403476
"NCa","ssp245",1984,6.75522910867433,11.3955261318055,0.592796596711767
"NCa","ssp245",1985,8.69378264837077,11.3955261318055,0.76291191365934
"NCa","ssp245",1986,11.7080973360559,11.3955261318055,1.02742929116524
"NCa","ssp245",1987,9.95818871779659,11.3955261318055,0.873868270987747
"NCa","ssp245",1988,10.8556375811143,11.3955261318055,0.952622762262431
"NCa","ssp245",1989,11.1617060336116,11.3955261318055,0.979481412662349
"NCa","ssp245",1990,13.8370046756622,11.3955261318055,1.21424886535448
"NCa","ssp245",1991,12.3432672378821,11.3955261318055,1.083167823505
"NCa","ssp245",1992,13.0219210969659,11.3955261318055,1.14272223558165
"NCa","ssp245",1993,13.3409892030872,11.3955261318055,1.17072165416318
"NCa","ssp245",1994,11.7365864763277,11.3955261318055,1.02992931968014
"NCa","ssp245",1995,10.9096897748825,11.3955261318055,0.95736604424371
"NCa","ssp245",1996,11.9051978910132,11.3955261318055,1.04472560137309
"NCa","ssp245",1997,11.277722128115,11.3955261318055,0.98966225847513
"NCa","ssp245",1998,8.78309680820137,11.3955261318055,0.770749564926824
"NCa","ssp245",1999,5.79099657787373,11.3955261318055,0.508181589063338
"NCa","ssp245",2000,11.9955135787888,11.3955261318055,1.05265114046017
"NCa","ssp245",2001,13.2422822443313,11.3955261318055,1.16205974969171
"NCa","ssp245",2002,12.2282619047242,11.3955261318055,1.07307567577722
"NCa","ssp245",2003,13.4070476360505,11.3955261318055,1.17651852849783
"NCa","ssp245",2004,12.2189043077971,11.3955261318055,1.07225451168012
"NCa","ssp245",2005,13.5073361651156,11.3955261318055,1.18531922167384
"NCa","ssp245",2006,9.36673742532119,11.3955261318055,0.82196620998289
"NCa","ssp245",2007,9.20655899828669,11.3955261318055,0.807909954468068
"NCa","ssp245",2008,9.40995993848163,11.3955261318055,0.825759147023315
"NCa","ssp245",2009,10.7477362725436,11.3955261318055,0.94315401923796
"NCa","ssp245",2010,10.5243771972834,11.3955261318055,0.923553425752698
"NCa","ssp245",2011,9.06996184600756,11.3955261318055,0.79592304392974
"NCa","ssp245",2012,12.5812732813432,11.3955261318055,1.10405374318156
"NCa","ssp245",2013,11.9509291558006,11.3955261318055,1.04873869074328
"NCa","ssp245",2014,13.3373050588784,11.3955261318055,1.17039835674224
"NCa","ssp245",2015,12.3578786295595,11.3955261318055,1.08445002772342
"NCa","ssp245",2016,15.3433363390652,11.3955261318055,1.34643509756352
"NCa","ssp245",2017,9.40756147316626,11.3955261318055,0.825548672729488
"NCa","ssp245",2018,9.67790590823538,11.3955261318055,0.849272407109296
"NCa","ssp245",2019,12.6783714233695,11.3955261318055,1.11257446797331
"NCa","ssp245",2020,10.4970779756679,11.3955261318055,0.921157817046284
"NCa","ssp245",2021,10.0295022130364,11.3955261318055,0.880126296673881
"NCa","ssp245",2022,12.5283906206298,11.3955261318055,1.09941309209606
"NCa","ssp245",2023,11.3093668072523,11.3955261318055,0.992439197316853
"NCa","ssp245",2024,17.2864588321415,11.3955261318055,1.51695135724308
"NCa","ssp245",2025,13.0349186158158,11.3955261318055,1.14386281642886
"NCa","ssp245",2026,13.6357181534888,11.3955261318055,1.19658522088162
"NCa","ssp245",2027,13.0225264323235,11.3955261318055,1.14277535602124
"NCa","ssp245",2028,14.064385599325,11.3955261318055,1.2342023910656
"NCa","ssp245",2029,10.339562279061,11.3955261318055,0.907335226076371
"NCa","ssp245",2030,14.6615196105493,11.3955261318055,1.28660313187543
"NCa","ssp245",2031,11.5258065150747,11.3955261318055,1.01143259045368
"NCa","ssp245",2032,15.9103554252006,11.3955261318055,1.39619314116563
"NCa","ssp245",2033,10.201928105779,11.3955261318055,0.895257313069987
"NCa","ssp245",2034,10.3116895897866,11.3955261318055,0.904889293440003
"NCa","ssp245",2035,14.1826610573366,11.3955261318055,1.24458150446885
"NCa","ssp245",2036,13.8489482589811,11.3955261318055,1.21529695942058
"NCa","ssp245",2037,13.7080695319064,11.3955261318055,1.20293432469489
"NCa","ssp245",2038,14.6647619878307,11.3955261318055,1.28688766259774
